"VARIABLE","Variable","TRANSPORT_MODE","Transport mode","SCENARIO","Scenario","COUNTRY_GROUP","Country group","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2019","2019",,,"9","Billions",,,87.5147269732487,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2020","2020",,,"9","Billions",,,83.7738552419204,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2022","2022",,,"9","Billions",,,92.2094121899223,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2025","2025",,,"9","Billions",,,100.818268769054,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2030","2030",,,"9","Billions",,,96.3284587154135,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2040","2040",,,"9","Billions",,,77.7227337668693,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2050","2050",,,"9","Billions",,,55.313953518186,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2019","2019",,,"9","Billions",,,1642.06505937531,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2020","2020",,,"9","Billions",,,1588.37056766802,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2022","2022",,,"9","Billions",,,1747.73294490008,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2025","2025",,,"9","Billions",,,1928.39947680796,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2030","2030",,,"9","Billions",,,1864.77692822491,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2040","2040",,,"9","Billions",,,1542.23638579896,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2050","2050",,,"9","Billions",,,1131.91778710305,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2019","2019",,,"9","Billions",,,3.59084712363813,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2020","2020",,,"9","Billions",,,2.71668957917283,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2022","2022",,,"9","Billions",,,2.97145779480454,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2025","2025",,,"9","Billions",,,4.86640784224833,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2030","2030",,,"9","Billions",,,4.66509894248323,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2040","2040",,,"9","Billions",,,3.80144075229096,,
"VKM","Vehicle-kilometres","BUSES","Buses","CURRENT","Current ambition","UCAN","United States of America, Canada, Australia and New Zealand","2050","2050",,,"9","Billions",,,2.74899951489619,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2019","2019",,,"9","Billions",,,87.5147269732487,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2020","2020",,,"9","Billions",,,83.7738552419204,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2022","2022",,,"9","Billions",,,92.2093060340509,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2025","2025",,,"9","Billions",,,100.817840912343,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2030","2030",,,"9","Billions",,,96.3185188502559,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2040","2040",,,"9","Billions",,,77.6893913873227,,
"VKM","Vehicle-kilometres","TWOWHEELERS","Two- and three-wheelers","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2050","2050",,,"9","Billions",,,55.2850620492107,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2019","2019",,,"9","Billions",,,1642.06505937531,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2020","2020",,,"9","Billions",,,1588.37056766802,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2022","2022",,,"9","Billions",,,1747.7304839269,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2025","2025",,,"9","Billions",,,2009.37878903631,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2030","2030",,,"9","Billions",,,1986.11242090185,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2040","2040",,,"9","Billions",,,1721.2838022133,,
"VKM","Vehicle-kilometres","CARS","Passenger cars","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2050","2050",,,"9","Billions",,,1329.58081552331,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2019","2019",,,"9","Billions",,,3.59084712363813,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2020","2020",,,"9","Billions",,,2.71668957917283,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2022","2022",,,"9","Billions",,,2.97145370799073,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2025","2025",,,"9","Billions",,,4.86695613466047,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2030","2030",,,"9","Billions",,,4.68549637609726,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2040","2040",,,"9","Billions",,,3.86439097691562,,
"VKM","Vehicle-kilometres","BUSES","Buses","HIGH","High ambition","UCAN","United States of America, Canada, Australia and New Zealand","2050","2050",,,"9","Billions",,,2.79694970794911,,
